data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
2013-01-26,SE/CO,866,22.600,22.600,,,
2013-01-26,S,239,6.448,6.448,,,
2013-01-26,NE,217,5.705,5.705,,,
2013-01-26,N,96,2.451,2.451,,,
2013-01-26,SIN,1.418,37.204,37.204,,,
2013-01-27,SE/CO,753,23.352,23.352,,,
2013-01-27,S,203,6.651,6.651,,,
2013-01-27,NE,200,5.905,5.905,,,
2013-01-27,N,92,2.543,2.543,,,
2013-01-27,SIN,1.248,38.452,38.452,,,
2013-01-28,SE/CO,881,24.233,24.233,,,
2013-01-28,S,272,6.924,6.924,,,
2013-01-28,NE,227,6.133,6.133,,,
2013-01-28,N,100,2.643,2.643,,,
2013-01-28,SIN,1.480,39.933,39.933,,,
2013-01-29,SE/CO,895,25.129,25.129,,,
2013-01-29,S,289,7.212,7.212,,,
2013-01-29,NE,231,6.364,6.364,,,
2013-01-29,N,100,2.743,2.743,,,
2013-01-29,SIN,1.515,41.448,41.448,,,
2013-01-30,SE/CO,901,26.030,26.030,,,
2013-01-30,S,294,7.506,7.506,,,
2013-01-30,NE,233,6.597,6.597,,,
2013-01-30,N,100,2.843,2.843,,,
2013-01-30,SIN,1.528,42.975,42.975,,,
2013-01-31,SE/CO,916,26.946,26.946,,,
2013-01-31,S,302,7.808,7.808,,,
2013-01-31,NE,233,6.830,6.830,,,
2013-01-31,N,100,2.943,2.943,,,
2013-01-31,SIN,1.552,44.528,44.528,,,
2013-02-01,SE/CO,930,930,27.876,,,
2013-02-01,S,310,310,8.118,,,
2013-02-01,NE,231,231,7.061,,,
2013-02-01,N,100,100,3.043,,,
2013-02-01,SIN,1.571,1.571,46.098,,,
2013-02-02,SE/CO,866,1.796,28.742,,,
2013-02-02,S,262,572,8.380,,,
2013-02-02,NE,220,451,7.281,,,
2013-02-02,N,97,197,3.140,,,
2013-02-02,SIN,1.445,3.016,47.543,,,
2013-02-03,SE/CO,780,2.576,29.522,,,
2013-02-03,S,212,784,8.592,,,
2013-02-03,NE,203,654,7.484,,,
2013-02-03,N,92,289,3.232,,,
2013-02-03,SIN,1.287,4.303,48.830,,,
2013-02-04,SE/CO,903,3.479,30.425,,,
2013-02-04,S,262,1.046,8.855,,,
2013-02-04,NE,230,883,7.713,,,
2013-02-04,N,99,389,3.332,,,
2013-02-04,SIN,1.494,5.797,50.325,,,
2013-02-05,SE/CO,907,4.386,31.331,,,
2013-02-05,S,276,1.322,9.131,,,
2013-02-05,NE,236,1.119,7.949,,,
2013-02-05,N,99,488,3.431,,,
2013-02-05,SIN,1.517,7.314,51.842,,,
2013-02-06,SE/CO,911,5.297,32.243,,,
2013-02-06,S,278,1.599,9.408,,,
2013-02-06,NE,234,1.353,8.183,,,
2013-02-06,N,99,587,3.530,,,
2013-02-06,SIN,1.522,8.836,53.364,,,
2013-02-07,SE/CO,904,6.201,33.147,,,
2013-02-07,S,273,1.872,9.681,,,
2013-02-07,NE,233,1.586,8.416,,,
2013-02-07,N,97,684,3.627,,,
2013-02-07,SIN,1.508,10.344,54.872,,,
2013-02-08,SE/CO,912,7.113,34.059,,,
2013-02-08,S,272,2.144,9.953,,,
2013-02-08,NE,229,1.816,8.646,,,
2013-02-08,N,98,783,3.726,,,
2013-02-08,SIN,1.512,11.856,56.384,,,
2013-02-09,SE/CO,832,7.946,34.891,,,
2013-02-09,S,238,2.382,10.191,,,
2013-02-09,NE,216,2.031,8.861,,,
2013-02-09,N,96,879,3.822,,,
2013-02-09,SIN,1.382,13.238,57.765,,,
2013-02-10,SE/CO,754,8.700,35.646,,,
2013-02-10,S,203,2.585,10.393,,,
2013-02-10,NE,196,2.227,9.057,,,
2013-02-10,N,93,972,3.915,,,
2013-02-10,SIN,1.246,14.484,59.011,,,
2013-02-11,SE/CO,815,9.515,36.461,,,
2013-02-11,S,247,2.832,10.641,,,
2013-02-11,NE,196,2.423,9.253,,,
2013-02-11,N,94,1.066,4.009,,,
2013-02-11,SIN,1.352,15.836,60.364,,,
2013-02-12,SE/CO,827,10.342,37.288,,,
2013-02-12,S,249,3.081,10.889,,,
2013-02-12,NE,198,2.621,9.451,,,
2013-02-12,N,92,1.159,4.102,,,
2013-02-12,SIN,1.366,17.203,61.730,,,
2013-02-13,SE/CO,933,11.275,38.221,,,
2013-02-13,S,280,3.361,11.169,,,
2013-02-13,NE,215,2.836,9.666,,,
2013-02-13,N,94,1.252,4.195,,,
2013-02-13,SIN,1.522,18.725,63.252,,,
2013-02-14,SE/CO,987,12.262,39.208,,,
2013-02-14,S,287,3.648,11.457,,,
2013-02-14,NE,235,3.071,9.901,,,
2013-02-14,N,97,1.349,4.292,,,
2013-02-14,SIN,1.606,20.330,64.858,,,
2013-02-15,SE/CO,999,13.261,40.207,,,
2013-02-15,S,282,3.930,11.738,,,
2013-02-15,NE,233,3.305,10.135,,,
2013-02-15,N,100,1.449,4.392,,,
2013-02-15,SIN,1.614,21.944,66.472,,,
2013-02-16,SE/CO,920,14.181,41.127,,,
2013-02-16,S,251,4.181,11.990,,,
2013-02-16,NE,222,3.526,10.356,,,
2013-02-16,N,97,1.546,4.489,,,
2013-02-16,SIN,1.490,23.435,67.962,,,
2013-02-17,SE/CO,833,15.013,41.959,,,
2013-02-17,S,218,4.399,12.208,,,
2013-02-17,NE,204,3.730,10.560,,,
2013-02-17,N,94,1.639,4.582,,,
2013-02-17,SIN,1.348,24.782,69.310,,,
2013-02-18,SE/CO,990,16.004,42.950,,,
2013-02-18,S,280,4.679,12.487,,,
2013-02-18,NE,224,3.955,10.785,,,
2013-02-18,N,100,1.740,4.683,,,
2013-02-18,SIN,1.595,26.377,70.905,,,
2013-02-19,SE/CO,1.004,17.008,43.954,,,
2013-02-19,S,285,4.964,12.772,,,
2013-02-19,NE,227,4.182,11.012,,,
2013-02-19,N,98,1.838,4.781,,,
2013-02-19,SIN,1.615,27.992,72.519,,,
2013-02-20,SE/CO,1.011,18.019,44.964,,,
2013-02-20,S,289,5.253,13.061,,,
2013-02-20,NE,229,4.411,11.241,,,
2013-02-20,N,98,1.936,4.880,,,
2013-02-20,SIN,1.627,29.619,74.146,,,
2013-02-21,SE/CO,1.013,19.032,45.978,,,
2013-02-21,S,280,5.533,13.342,,,
2013-02-21,NE,230,4.641,11.471,,,
2013-02-21,N,99,2.036,4.979,,,
2013-02-21,SIN,1.623,31.242,75.770,,,
2013-02-22,SE/CO,1.007,20.039,46.985,,,
2013-02-22,S,278,5.811,13.619,,,
2013-02-22,NE,233,4.874,11.704,,,
2013-02-22,N,101,2.137,5.080,,,
2013-02-22,SIN,1.618,32.861,77.388,,,
2013-02-23,SE/CO,905,20.944,47.890,,,
2013-02-23,S,238,6.049,13.857,,,
2013-02-23,NE,222,5.096,11.926,,,
2013-02-23,N,100,2.237,5.180,,,
2013-02-23,SIN,1.465,34.325,78.853,,,
2013-02-24,SE/CO,814,21.758,48.704,,,
2013-02-24,S,212,6.261,14.069,,,
2013-02-24,NE,203,5.299,12.129,,,
2013-02-24,N,94,2.331,5.274,,,
2013-02-24,SIN,1.323,35.648,80.175,,,
2013-02-25,SE/CO,980,22.737,49.683,,,
2013-02-25,S,281,6.542,14.350,,,
2013-02-25,NE,229,5.528,12.358,,,
2013-02-25,N,99,2.430,5.373,,,
2013-02-25,SIN,1.589,37.237,81.765,,,
2013-02-26,SE/CO,1.008,23.745,50.691,,,
2013-02-26,S,276,6.818,14.626,,,
2013-02-26,NE,236,5.764,12.594,,,
2013-02-26,N,101,2.531,5.474,,,
2013-02-26,SIN,1.621,38.858,83.386,,,
2013-02-27,SE/CO,985,24.730,51.676,,,
2013-02-27,S,270,7.088,14.896,,,
2013-02-27,NE,241,6.005,12.835,,,
2013-02-27,N,101,2.632,5.575,,,
2013-02-27,SIN,1.597,40.455,84.983,,,
2013-02-28,SE/CO,965,25.695,52.641,,,
2013-02-28,S,274,7.362,15.171,,,
2013-02-28,NE,238,6.243,13.073,,,
2013-02-28,N,102,2.734,5.677,,,
2013-02-28,SIN,1.579,42.034,86.562,,,
2013-03-01,SE/CO,935,935,53.576,,,
2013-03-01,S,283,283,15.454,,,
2013-03-01,NE,236,236,13.309,,,
2013-03-01,N,102,102,5.779,,,
2013-03-01,SIN,1.556,1.556,88.118,,,
2013-03-02,SE/CO,849,1.784,54.425,,,
2013-03-02,S,248,531,15.701,,,
2013-03-02,NE,222,458,13.531,,,
2013-03-02,N,98,200,5.877,,,
2013-03-02,SIN,1.417,2.973,89.534,,,
2013-03-03,SE/CO,782,2.566,55.207,,,
2013-03-03,S,215,746,15.916,,,
2013-03-03,NE,205,663,13.736,,,
2013-03-03,N,95,295,5.972,,,
2013-03-03,SIN,1.297,4.270,90.831,,,
2013-03-04,SE/CO,967,3.533,56.174,,,
2013-03-04,S,275,1.020,16.191,,,
2013-03-04,NE,231,894,13.968,,,
2013-03-04,N,102,397,6.074,,,
2013-03-04,SIN,1.575,5.844,92.406,,,
2013-03-05,SE/CO,998,4.531,57.172,,,
2013-03-05,S,270,1.290,16.460,,,
2013-03-05,NE,238,1.132,14.205,,,
2013-03-05,N,105,502,6.179,,,
2013-03-05,SIN,1.611,7.455,94.017,,,
2013-03-06,SE/CO,999,5.530,58.171,,,
2013-03-06,S,267,1.557,16.727,,,
2013-03-06,NE,240,1.372,14.445,,,
2013-03-06,N,106,608,6.285,,,
2013-03-06,SIN,1.611,9.066,95.628,,,
2013-03-07,SE/CO,1.008,6.538,59.178,,,
2013-03-07,S,273,1.829,17.000,,,
2013-03-07,NE,239,1.610,14.683,,,
2013-03-07,N,103,711,6.388,,,
2013-03-07,SIN,1.622,10.688,97.249,,,
2013-03-08,SE/CO,1.006,7.543,60.184,,,
2013-03-08,S,280,2.109,17.280,,,
2013-03-08,NE,238,1.848,14.921,,,
2013-03-08,N,103,814,6.491,,,
2013-03-08,SIN,1.627,12.315,98.876,,,
2013-03-09,SE/CO,922,8.465,61.106,,,
2013-03-09,S,235,2.344,17.515,,,
2013-03-09,NE,229,2.077,15.150,,,
2013-03-09,N,102,916,6.593,,,
2013-03-09,SIN,1.487,13.802,100.363,,,
2013-03-10,SE/CO,830,9.295,61.935,,,
2013-03-10,S,195,2.539,17.710,,,
2013-03-10,NE,212,2.289,15.362,,,
2013-03-10,N,95,1.011,6.688,,,
2013-03-10,SIN,1.331,15.133,101.695,,,
2013-03-11,SE/CO,982,10.276,62.917,,,
2013-03-11,S,266,2.805,17.976,,,
2013-03-11,NE,240,2.529,15.602,,,
2013-03-11,N,103,1.114,6.791,,,
2013-03-11,SIN,1.591,16.724,103.286,,,
2013-03-12,SE/CO,1.005,11.281,63.922,,,
2013-03-12,S,270,3.076,18.246,,,
2013-03-12,NE,247,2.775,15.849,,,
2013-03-12,N,106,1.220,6.897,,,
2013-03-12,SIN,1.628,18.352,104.914,,,
2013-03-13,SE/CO,1.006,12.288,64.928,,,
2013-03-13,S,260,3.336,18.507,,,
2013-03-13,NE,248,3.023,16.096,,,
2013-03-13,N,106,1.326,7.003,,,
2013-03-13,SIN,1.621,19.973,106.534,,,
2013-03-14,SE/CO,973,13.260,65.901,,,
2013-03-14,S,256,3.592,18.762,,,
2013-03-14,NE,246,3.269,16.342,,,
2013-03-14,N,105,1.431,7.108,,,
2013-03-14,SIN,1.579,21.552,108.114,,,
2013-03-15,SE/CO,957,14.218,66.858,,,
2013-03-15,S,257,3.848,19.019,,,
2013-03-15,NE,242,3.511,16.584,,,
2013-03-15,N,105,1.536,7.213,,,
2013-03-15,SIN,1.561,23.113,109.674,,,
2013-03-16,SE/CO,885,15.102,67.743,,,
2013-03-16,S,226,4.074,19.245,,,
2013-03-16,NE,225,3.736,16.810,,,
2013-03-16,N,99,1.635,7.312,,,
2013-03-16,SIN,1.435,24.548,111.110,,,
2013-03-17,SE/CO,793,15.896,68.536,,,
2013-03-17,S,188,4.262,19.433,,,
2013-03-17,NE,209,3.945,17.018,,,
2013-03-17,N,98,1.733,7.410,,,
2013-03-17,SIN,1.288,25.836,112.398,,,
2013-03-18,SE/CO,902,16.798,69.438,,,
2013-03-18,S,244,4.506,19.677,,,
2013-03-18,NE,236,4.182,17.255,,,
2013-03-18,N,105,1.838,7.515,,,
2013-03-18,SIN,1.487,27.323,113.885,,,
2013-03-19,SE/CO,898,17.695,70.336,,,
2013-03-19,S,253,4.759,19.930,,,
2013-03-19,NE,235,4.417,17.490,,,
2013-03-19,N,103,1.941,7.618,,,
2013-03-19,SIN,1.489,28.812,115.374,,,
2013-03-20,SE/CO,900,18.595,71.236,,,
2013-03-20,S,255,5.014,20.185,,,
2013-03-20,NE,235,4.652,17.725,,,
2013-03-20,N,100,2.041,7.718,,,
2013-03-20,SIN,1.490,30.302,116.864,,,
2013-03-21,SE/CO,916,19.511,72.150,,,
2013-03-21,S,255,5.269,20.440,,,
2013-03-21,NE,236,4.888,17.962,,,
2013-03-21,N,102,2.143,7.820,,,
2013-03-21,SIN,1.509,31.811,118.372,,,
2013-03-22,SE/CO,941,20.451,73.091,,,
2013-03-22,S,259,5.528,20.699,,,
2013-03-22,NE,238,5.126,18.200,,,
2013-03-22,N,103,2.246,7.923,,,
2013-03-22,SIN,1.540,33.351,119.913,,,
2013-03-23,SE/CO,871,21.322,73.962,,,
2013-03-23,S,226,5.754,20.925,,,
2013-03-23,NE,227,5.353,18.427,,,
2013-03-23,N,102,2.347,8.025,,,
2013-03-23,SIN,1.425,34.777,121.338,,,
2013-03-24,SE/CO,772,22.094,74.733,,,
2013-03-24,S,187,5.941,21.112,,,
2013-03-24,NE,209,5.562,18.635,,,
2013-03-24,N,96,2.443,8.120,,,
2013-03-24,SIN,1.263,36.039,122.600,,,
2013-03-25,SE/CO,919,23.012,75.652,,,
2013-03-25,S,252,6.193,21.364,,,
2013-03-25,NE,232,5.793,18.867,,,
2013-03-25,N,102,2.545,8.222,,,
2013-03-25,SIN,1.505,37.544,124.105,,,
2013-03-26,SE/CO,933,23.945,76.585,,,
2013-03-26,S,263,6.456,21.627,,,
2013-03-26,NE,240,6.034,19.107,,,
2013-03-26,N,104,2.649,8.326,,,
2013-03-26,SIN,1.540,39.084,125.645,,,
2013-03-27,SE/CO,921,24.866,77.506,,,
2013-03-27,S,262,6.718,21.889,,,
2013-03-27,NE,240,6.274,19.348,,,
2013-03-27,N,104,2.753,8.430,,,
2013-03-27,SIN,1.527,40.611,127.172,,,
2013-03-28,SE/CO,897,25.763,78.403,,,
2013-03-28,S,258,6.976,22.147,,,
2013-03-28,NE,234,6.508,19.582,,,
2013-03-28,N,103,2.855,8.533,,,
2013-03-28,SIN,1.492,42.103,128.664,,,
2013-03-29,SE/CO,741,26.505,79.144,,,
2013-03-29,S,189,7.165,22.336,,,
2013-03-29,NE,202,6.710,19.784,,,
2013-03-29,N,96,2.951,8.629,,,
2013-03-29,SIN,1.228,43.331,129.892,,,
2013-03-30,SE/CO,766,27.271,79.910,,,
2013-03-30,S,201,7.366,22.537,,,
2013-03-30,NE,208,6.918,19.992,,,
2013-03-30,N,95,3.047,8.724,,,
2013-03-30,SIN,1.270,44.602,131.163,,,
2013-03-31,SE/CO,726,27.997,80.636,,,
2013-03-31,S,189,7.555,22.726,,,
2013-03-31,NE,200,7.118,20.192,,,
2013-03-31,N,92,3.139,8.816,,,
2013-03-31,SIN,1.207,45.808,132.370,,,
2013-04-01,SE/CO,908,908,81.545,,,
2013-04-01,S,265,265,22.990,,,
2013-04-01,NE,230,230,20.422,,,
2013-04-01,N,103,103,8.919,,,
2013-04-01,SIN,1.507,1.507,133.876,,,
2013-04-02,SE/CO,939,1.847,82.483,,,
2013-04-02,S,271,536,23.262,,,
2013-04-02,NE,242,473,20.664,,,
2013-04-02,N,105,208,9.024,,,
2013-04-02,SIN,1.557,3.063,135.433,,,
2013-04-03,SE/CO,930,2.777,83.413,,,
2013-04-03,S,272,808,23.533,,,
2013-04-03,NE,242,715,20.906,,,
2013-04-03,N,105,313,9.129,,,
2013-04-03,SIN,1.549,4.612,136.982,,,
2013-04-04,SE/CO,934,3.711,84.348,,,
2013-04-04,S,271,1.079,23.804,,,
2013-04-04,NE,241,956,21.148,,,
2013-04-04,N,105,418,9.233,,,
2013-04-04,SIN,1.551,6.163,138.533,,,
2013-04-05,SE/CO,930,4.641,85.277,,,
2013-04-05,S,254,1.333,24.058,,,
2013-04-05,NE,244,1.200,21.392,,,
2013-04-05,N,104,521,9.337,,,
2013-04-05,SIN,1.531,7.695,140.064,,,
2013-04-06,SE/CO,860,5.501,86.138,,,
2013-04-06,S,220,1.552,24.278,,,
2013-04-06,NE,233,1.433,21.624,,,
2013-04-06,N,100,622,9.437,,,
2013-04-06,SIN,1.413,9.108,141.477,,,
2013-04-07,SE/CO,771,6.273,86.909,,,
2013-04-07,S,190,1.742,24.468,,,
2013-04-07,NE,217,1.650,21.841,,,
2013-04-07,N,96,717,9.533,,,
2013-04-07,SIN,1.275,10.382,142.752,,,
2013-04-08,SE/CO,897,7.170,87.807,,,
2013-04-08,S,254,1.997,24.722,,,
2013-04-08,NE,242,1.892,22.083,,,
2013-04-08,N,102,820,9.635,,,
2013-04-08,SIN,1.496,11.878,144.248,,,
2013-04-09,SE/CO,907,8.077,88.714,,,
2013-04-09,S,261,2.258,24.983,,,
2013-04-09,NE,245,2.136,22.328,,,
2013-04-09,N,105,925,9.740,,,
2013-04-09,SIN,1.518,13.396,145.765,,,
2013-04-10,SE/CO,899,8.976,89.612,,,
2013-04-10,S,264,2.522,25.247,,,
2013-04-10,NE,244,2.380,22.572,,,
2013-04-10,N,101,1.026,9.842,,,
2013-04-10,SIN,1.508,14.903,147.273,,,
2013-04-11,SE/CO,911,9.887,90.524,,,
2013-04-11,S,266,2.787,25.513,,,
2013-04-11,NE,240,2.620,22.812,,,
2013-04-11,N,101,1.127,9.942,,,
2013-04-11,SIN,1.518,16.421,148.791,,,
2013-04-12,SE/CO,931,10.818,91.454,,,
2013-04-12,S,263,3.050,25.776,,,
2013-04-12,NE,241,2.861,23.053,,,
2013-04-12,N,102,1.229,10.045,,,
2013-04-12,SIN,1.537,17.958,150.328,,,
2013-04-13,SE/CO,860,11.678,92.315,,,
2013-04-13,S,218,3.268,25.994,,,
2013-04-13,NE,234,3.096,23.287,,,
2013-04-13,N,101,1.329,10.145,,,
2013-04-13,SIN,1.413,19.371,151.741,,,
2013-04-14,SE/CO,738,12.416,93.052,,,
2013-04-14,S,181,3.449,26.174,,,
2013-04-14,NE,218,3.314,23.505,,,
2013-04-14,N,96,1.426,10.241,,,
2013-04-14,SIN,1.232,20.604,152.973,,,
2013-04-15,SE/CO,855,13.271,93.907,,,
2013-04-15,S,242,3.691,26.416,,,
2013-04-15,NE,246,3.560,23.751,,,
2013-04-15,N,105,1.531,10.347,,,
2013-04-15,SIN,1.449,22.052,154.422,,,
2013-04-16,SE/CO,874,14.145,94.782,,,
2013-04-16,S,248,3.939,26.665,,,
2013-04-16,NE,247,3.807,23.999,,,
2013-04-16,N,104,1.635,10.451,,,
2013-04-16,SIN,1.474,23.527,155.896,,,
2013-04-17,SE/CO,866,15.012,95.648,,,
2013-04-17,S,254,4.193,26.919,,,
2013-04-17,NE,247,4.055,24.246,,,
2013-04-17,N,103,1.738,10.554,,,
2013-04-17,SIN,1.471,24.998,157.367,,,
2013-04-18,SE/CO,866,15.878,96.514,,,
2013-04-18,S,256,4.449,27.174,,,
2013-04-18,NE,242,4.296,24.488,,,
2013-04-18,N,102,1.841,10.656,,,
2013-04-18,SIN,1.466,26.464,158.833,,,
2013-04-19,SE/CO,879,16.757,97.394,,,
2013-04-19,S,256,4.705,27.431,,,
2013-04-19,NE,236,4.532,24.724,,,
2013-04-19,N,102,1.943,10.758,,,
2013-04-19,SIN,1.473,27.937,160.306,,,
2013-04-20,SE/CO,804,17.561,98.198,,,
2013-04-20,S,220,4.925,27.650,,,
2013-04-20,NE,218,4.751,24.942,,,
2013-04-20,N,99,2.042,10.857,,,
2013-04-20,SIN,1.341,29.278,161.648,,,
2013-04-21,SE/CO,711,18.272,98.909,,,
2013-04-21,S,184,5.108,27.834,,,
2013-04-21,NE,198,4.948,25.140,,,
2013-04-21,N,95,2.136,10.952,,,
2013-04-21,SIN,1.187,30.465,162.835,,,
2013-04-22,SE/CO,838,19.111,99.747,,,
2013-04-22,S,243,5.351,28.077,,,
2013-04-22,NE,218,5.166,25.358,,,
2013-04-22,N,101,2.237,11.053,,,
2013-04-22,SIN,1.400,31.865,164.235,,,
2013-04-23,SE/CO,855,19.965,100.602,,,
2013-04-23,S,256,5.607,28.333,,,
2013-04-23,NE,223,5.389,25.581,,,
2013-04-23,N,103,2.340,11.156,,,
2013-04-23,SIN,1.437,33.302,165.672,,,
2013-04-24,SE/CO,867,20.833,101.469,,,
2013-04-24,S,259,5.866,28.592,,,
2013-04-24,NE,221,5.611,25.802,,,
2013-04-24,N,105,2.445,11.261,,,
2013-04-24,SIN,1.452,34.755,167.124,,,
2013-04-25,SE/CO,871,21.704,102.340,,,
2013-04-25,S,260,6.126,28.851,,,
2013-04-25,NE,219,5.829,26.021,,,
2013-04-25,N,104,2.549,11.365,,,
2013-04-25,SIN,1.454,36.208,168.578,,,
2013-04-26,SE/CO,868,22.572,103.209,,,
2013-04-26,S,265,6.391,29.116,,,
2013-04-26,NE,222,6.052,26.243,,,
2013-04-26,N,103,2.652,11.467,,,
2013-04-26,SIN,1.458,37.666,170.036,,,
2013-04-27,SE/CO,809,23.381,104.018,,,
2013-04-27,S,224,6.615,29.340,,,
2013-04-27,NE,212,6.264,26.456,,,
2013-04-27,N,101,2.752,11.568,,,
2013-04-27,SIN,1.346,39.013,171.382,,,
2013-04-28,SE/CO,716,24.097,104.734,,,
2013-04-28,S,193,6.808,29.534,,,
2013-04-28,NE,196,6.460,26.652,,,
2013-04-28,N,96,2.848,11.664,,,
2013-04-28,SIN,1.202,40.214,172.584,,,
2013-04-29,SE/CO,864,24.961,105.598,,,
2013-04-29,S,247,7.055,29.781,,,
2013-04-29,NE,217,6.677,26.869,,,
2013-04-29,N,104,2.953,11.769,,,
2013-04-29,SIN,1.432,41.646,174.016,,,
2013-04-30,SE/CO,895,25.856,106.493,,,
2013-04-30,S,257,7.312,30.037,,,
2013-04-30,NE,223,6.901,27.092,,,
2013-04-30,N,105,3.058,11.873,,,
2013-04-30,SIN,1.480,43.126,175.496,,,
2013-05-01,SE/CO,774,774,107.267,,,
2013-05-01,S,203,203,30.240,,,
2013-05-01,NE,196,196,27.288,,,
2013-05-01,N,97,97,11.970,,,
2013-05-01,SIN,1.270,1.270,176.766,,,
2013-05-02,SE/CO,887,1.661,108.154,,,
2013-05-02,S,260,463,30.500,,,
2013-05-02,NE,221,418,27.510,,,
2013-05-02,N,104,201,12.074,,,
2013-05-02,SIN,1.472,2.742,178.238,,,
2013-05-03,SE/CO,903,2.564,109.057,,,
2013-05-03,S,264,726,30.764,,,
2013-05-03,NE,223,641,27.733,,,
2013-05-03,N,104,304,12.178,,,
2013-05-03,SIN,1.493,4.236,179.731,,,
2013-05-04,SE/CO,832,3.397,109.890,,,
2013-05-04,S,221,947,30.984,,,
2013-05-04,NE,214,855,27.947,,,
2013-05-04,N,100,405,12.278,,,
2013-05-04,SIN,1.368,5.604,181.099,,,
2013-05-05,SE/CO,742,4.139,110.631,,,
2013-05-05,S,183,1.130,31.167,,,
2013-05-05,NE,198,1.053,28.145,,,
2013-05-05,N,96,500,12.374,,,
2013-05-05,SIN,1.218,6.822,182.317,,,
2013-05-06,SE/CO,856,4.995,111.488,,,
2013-05-06,S,235,1.365,31.402,,,
2013-05-06,NE,225,1.277,28.370,,,
2013-05-06,N,104,605,12.478,,,
2013-05-06,SIN,1.420,8.242,183.738,,,
2013-05-07,SE/CO,859,5.854,112.347,,,
2013-05-07,S,241,1.605,31.643,,,
2013-05-07,NE,235,1.513,28.605,,,
2013-05-07,N,104,709,12.583,,,
2013-05-07,SIN,1.439,9.681,185.177,,,
2013-05-08,SE/CO,853,6.707,113.201,,,
2013-05-08,S,247,1.853,31.890,,,
2013-05-08,NE,239,1.752,28.844,,,
2013-05-08,N,104,813,12.685,,,
2013-05-08,SIN,1.444,11.125,186.620,,,
2013-05-09,SE/CO,853,7.559,114.053,,,
2013-05-09,S,249,2.102,32.139,,,
2013-05-09,NE,233,1.985,29.078,,,
2013-05-09,N,103,916,12.788,,,
2013-05-09,SIN,1.437,12.562,188.058,,,
2013-05-10,SE/CO,859,8.418,114.912,,,
2013-05-10,S,246,2.348,32.385,,,
2013-05-10,NE,228,2.213,29.306,,,
2013-05-10,N,101,1.017,12.889,,,
2013-05-10,SIN,1.435,13.997,189.492,,,
2013-05-11,SE/CO,792,9.210,115.704,,,
2013-05-11,S,212,2.561,32.598,,,
2013-05-11,NE,213,2.426,29.518,,,
2013-05-11,N,98,1.116,12.988,,,
2013-05-11,SIN,1.315,15.312,190.808,,,
2013-05-12,SE/CO,699,9.909,116.403,,,
2013-05-12,S,178,2.738,32.776,,,
2013-05-12,NE,195,2.620,29.713,,,
2013-05-12,N,94,1.210,13.082,,,
2013-05-12,SIN,1.166,16.478,191.973,,,
2013-05-13,SE/CO,853,10.762,117.256,,,
2013-05-13,S,245,2.984,33.021,,,
2013-05-13,NE,219,2.840,29.932,,,
2013-05-13,N,104,1.314,13.186,,,
2013-05-13,SIN,1.422,17.900,193.396,,,
2013-05-14,SE/CO,883,11.646,118.140,,,
2013-05-14,S,257,3.240,33.278,,,
2013-05-14,NE,227,3.067,30.160,,,
2013-05-14,N,105,1.419,13.291,,,
2013-05-14,SIN,1.472,19.372,194.868,,,
2013-05-15,SE/CO,900,12.546,119.040,,,
2013-05-15,S,257,3.497,33.535,,,
2013-05-15,NE,224,3.291,30.383,,,
2013-05-15,N,103,1.521,13.394,,,
2013-05-15,SIN,1.484,20.856,196.352,,,
2013-05-16,SE/CO,906,13.452,119.946,,,
2013-05-16,S,251,3.748,33.786,,,
2013-05-16,NE,226,3.517,30.610,,,
2013-05-16,N,102,1.623,13.495,,,
2013-05-16,SIN,1.485,22.340,197.836,,,
2013-05-17,SE/CO,873,14.325,120.819,,,
2013-05-17,S,250,3.998,34.036,,,
2013-05-17,NE,225,3.742,30.835,,,
2013-05-17,N,105,1.728,13.600,,,
2013-05-17,SIN,1.453,23.794,199.289,,,
2013-05-18,SE/CO,785,15.110,121.604,,,
2013-05-18,S,217,4.215,34.253,,,
2013-05-18,NE,212,3.955,31.047,,,
2013-05-18,N,101,1.829,13.701,,,
2013-05-18,SIN,1.316,25.109,200.605,,,
2013-05-19,SE/CO,694,15.804,122.298,,,
2013-05-19,S,187,4.402,34.439,,,
2013-05-19,NE,194,4.148,31.241,,,
2013-05-19,N,95,1.924,13.796,,,
2013-05-19,SIN,1.169,26.278,201.774,,,
2013-05-20,SE/CO,844,16.648,123.142,,,
2013-05-20,S,242,4.644,34.681,,,
2013-05-20,NE,217,4.365,31.457,,,
2013-05-20,N,102,2.026,13.898,,,
2013-05-20,SIN,1.405,27.683,203.179,,,
2013-05-21,SE/CO,873,17.521,124.015,,,
2013-05-21,S,249,4.893,34.931,,,
2013-05-21,NE,225,4.589,31.682,,,
2013-05-21,N,103,2.129,14.001,,,
2013-05-21,SIN,1.450,29.133,204.628,,,
2013-05-22,SE/CO,875,18.397,124.891,,,
2013-05-22,S,254,5.147,35.185,,,
2013-05-22,NE,226,4.816,31.908,,,
2013-05-22,N,102,2.231,14.103,,,
2013-05-22,SIN,1.458,30.590,206.086,,,
2013-05-23,SE/CO,868,19.265,125.758,,,
2013-05-23,S,256,5.403,35.440,,,
2013-05-23,NE,229,5.044,32.137,,,
2013-05-23,N,103,2.334,14.206,,,
2013-05-23,SIN,1.455,32.045,207.541,,,
2013-05-24,SE/CO,849,20.114,126.608,,,
